test_object,true_type,classified_as,decision_value,material_name,rigidity,glossiness,decision_value_norm,Glossiness,Rigidity,Enviroment_Map,Texture,init_rot,end_rot,Force,disp_scale,disp_depth,glossID,rigidID,type_truncted,type8way,detail
585,1,1,18.10656261,"matte_soft_abandoned_abandoned_[69, 0, 0]_[69, 0, 0]_LENNARDJ_1.107_0_1",soft,matte,0.541570179,matte,soft,abandoned,abandoned,"[69, 0, 0]","[69, 0, 0]",LENNARDJ,1.107,0,1,1,4,-5,-5
532,1,1,18.1743824,"matte_soft_gothicManor_gothicManor_[52, 0, 0]_[52, 0, 0]_LENNARDJ_1.086_0_1",soft,matte,0.544068482,matte,soft,gothicManor,gothicManor,"[52, 0, 0]","[52, 0, 0]",LENNARDJ,1.086,0,1,1,4,-5,-5
602,1,1,18.26428448,"matte_rigid_uffizi_uffizi_[77, 0, 0]_[29, -56, -41]_None_0.831_0_1",rigid,matte,0.547380239,matte,rigid,uffizi,uffizi,"[77, 0, 0]","[29, -56, -41]",None,0.831,0,1,0,3,5,5
443,1,1,18.26578528,"matte_soft_royalEsp_royalEsp_[75, 0, 0]_[75, 0, 0]_WIND_1.473_1_1",soft,matte,0.547435525,matte,soft,royalEsp,royalEsp,"[75, 0, 0]","[75, 0, 0]",WIND,1.473,1,1,1,4,-5,-5
489,1,1,18.37526013,"matte_soft_machineShop_machineShop_[6, 0, 0]_[6, 0, 0]_WIND_1.908_2_1",soft,matte,0.55146829,matte,soft,machineShop,machineShop,"[6, 0, 0]","[6, 0, 0]",WIND,1.908,2,1,1,4,-5,-5
551,1,1,18.46096093,"matte_soft_galileo_galileo_[41, 0, 0]_[41, 0, 0]_LENNARDJ_1.917_2_1",soft,matte,0.554625283,matte,soft,galileo,galileo,"[41, 0, 0]","[41, 0, 0]",LENNARDJ,1.917,2,1,1,4,-5,-5
470,1,1,18.58405449,"matte_soft_rnl_rnl_[53, 0, 0]_[53, 0, 0]_WIND_1.364_1_1",soft,matte,0.559159726,matte,soft,rnl,rnl,"[53, 0, 0]","[53, 0, 0]",WIND,1.364,1,1,1,4,-5,-5
745,1,1,18.5895998,"matte_rigid_galileo_galileo_[44, 0, 0]_[-51, 53, 32]_None_1.036_0_1",rigid,matte,0.559364001,matte,rigid,galileo,galileo,"[44, 0, 0]","[-51, 53, 32]",None,1.036,0,1,0,3,5,5
747,1,1,18.6904119,"matte_rigid_galileo_galileo_[39, 0, 0]_[57, 0, 0]_None_1.269_1_1",rigid,matte,0.563077654,matte,rigid,galileo,galileo,"[39, 0, 0]","[57, 0, 0]",None,1.269,1,1,0,3,5,5
564,1,1,18.82725645,"matte_soft_castel_castel_[69, 0, 0]_[69, 0, 0]_GUIDE_1.436_1_1",soft,matte,0.568118648,matte,soft,castel,castel,"[69, 0, 0]","[69, 0, 0]",GUIDE,1.436,1,1,1,4,-5,-5
575,1,1,18.91837126,"matte_soft_castel_castel_[21, 0, 0]_[21, 0, 0]_LENNARDJ_1.791_2_1",soft,matte,0.571475078,matte,soft,castel,castel,"[21, 0, 0]","[21, 0, 0]",LENNARDJ,1.791,2,1,1,4,-5,-5
597,1,1,19.07982348,"matte_soft_abandoned_abandoned_[10, 0, 0]_[10, 0, 0]_TURBULENCE_1.041_0_1",soft,matte,0.577422554,matte,soft,abandoned,abandoned,"[10, 0, 0]","[10, 0, 0]",TURBULENCE,1.041,0,1,1,4,-5,-5
403,1,1,19.326529,"matte_soft_uffizi_uffizi_[8, 0, 0]_[8, 0, 0]_FLUID_1.689_2_1",soft,matte,0.586510538,matte,soft,uffizi,uffizi,"[8, 0, 0]","[8, 0, 0]",FLUID,1.689,2,1,1,4,-5,-5
559,1,1,19.34647332,"matte_soft_galileo_galileo_[15, 0, 0]_[15, 0, 0]_FLUID_1.369_1_1",soft,matte,0.587245234,matte,soft,galileo,galileo,"[15, 0, 0]","[15, 0, 0]",FLUID,1.369,1,1,1,4,-5,-5
508,1,1,19.36645286,"matte_soft_lobby_lobby_[58, 0, 0]_[58, 0, 0]_CHARGE_1.059_0_1",soft,matte,0.587981228,matte,soft,lobby,lobby,"[58, 0, 0]","[58, 0, 0]",CHARGE,1.059,0,1,1,4,-5,-5
546,1,1,19.3791293,"matte_soft_galileo_galileo_[64, 0, 0]_[64, 0, 0]_LENNARDJ_1.184_0_1",soft,matte,0.588448194,matte,soft,galileo,galileo,"[64, 0, 0]","[64, 0, 0]",LENNARDJ,1.184,0,1,1,4,-5,-5
524,1,1,19.49103353,"matte_soft_gothicManor_gothicManor_[67, 0, 0]_[67, 0, 0]_FLUID_1.16_0_1",soft,matte,0.592570452,matte,soft,gothicManor,gothicManor,"[67, 0, 0]","[67, 0, 0]",FLUID,1.16,0,1,1,4,-5,-5
509,1,1,19.49986375,"matte_soft_lobby_lobby_[57, 0, 0]_[57, 0, 0]_MAGNET_1.705_1_1",soft,matte,0.592895735,matte,soft,lobby,lobby,"[57, 0, 0]","[57, 0, 0]",MAGNET,1.705,1,1,1,4,-5,-5
751,1,1,19.58799964,"matte_rigid_galileo_galileo_[25, 0, 0]_[-43, 0, 0]_None_1.973_1_1",rigid,matte,0.596142429,matte,rigid,galileo,galileo,"[25, 0, 0]","[-43, 0, 0]",None,1.973,1,1,0,3,5,5
618,1,1,19.61384021,"matte_rigid_uffizi_uffizi_[15, 0, 0]_[52, 55, -29]_None_1.945_2_1",rigid,matte,0.597094328,matte,rigid,uffizi,uffizi,"[15, 0, 0]","[52, 55, -29]",None,1.945,2,1,0,3,5,5
684,1,1,19.81877482,"matte_rigid_machineShop_machineShop_[65, 0, 0]_[-52, 46, 29]_None_1.857_1_1",rigid,matte,0.604643581,matte,rigid,machineShop,machineShop,"[65, 0, 0]","[-52, 46, 29]",None,1.857,1,1,0,3,5,5
780,1,1,19.83918683,"matte_rigid_abandoned_abandoned_[88, 0, 0]_[0, 41, 38]_None_1.643_1_1",rigid,matte,0.605395506,matte,rigid,abandoned,abandoned,"[88, 0, 0]","[0, 41, 38]",None,1.643,1,1,0,3,5,5
491,1,1,19.91491488,"matte_soft_machineShop_machineShop_[56, 0, 0]_[56, 0, 0]_CHARGE_1.1_0_1",soft,matte,0.608185128,matte,soft,machineShop,machineShop,"[56, 0, 0]","[56, 0, 0]",CHARGE,1.1,0,1,1,4,-5,-5
464,1,1,20.07094089,"matte_soft_rnl_rnl_[84, 0, 0]_[84, 0, 0]_LENNARDJ_1.315_0_1",soft,matte,0.613932717,matte,soft,rnl,rnl,"[84, 0, 0]","[84, 0, 0]",LENNARDJ,1.315,0,1,1,4,-5,-5
776,1,1,20.091497,"matte_rigid_castel_castel_[36, 0, 0]_[-56, -49, 55]_None_1.11_0_1",rigid,matte,0.61468995,matte,rigid,castel,castel,"[36, 0, 0]","[-56, -49, 55]",None,1.11,0,1,0,3,5,5
660,1,1,20.11749372,"matte_rigid_rnl_rnl_[81, 0, 0]_[-44, -35, -30]_None_1.713_1_1",rigid,matte,0.615647601,matte,rigid,rnl,rnl,"[81, 0, 0]","[-44, -35, -30]",None,1.713,1,1,0,3,5,5
483,1,1,20.14126416,"matte_soft_machineShop_machineShop_[88, 0, 0]_[88, 0, 0]_LENNARDJ_1.729_2_1",soft,matte,0.616523241,matte,soft,machineShop,machineShop,"[88, 0, 0]","[88, 0, 0]",LENNARDJ,1.729,2,1,1,4,-5,-5
487,1,1,20.34228625,"matte_soft_machineShop_machineShop_[70, 0, 0]_[70, 0, 0]_DRAG_1.559_1_1",soft,matte,0.623928367,matte,soft,machineShop,machineShop,"[70, 0, 0]","[70, 0, 0]",DRAG,1.559,1,1,1,4,-5,-5
441,1,1,20.7988118,"matte_soft_royalEsp_royalEsp_[82, 0, 0]_[82, 0, 0]_FLUID_0.928_0_1",soft,matte,0.64074557,matte,soft,royalEsp,royalEsp,"[82, 0, 0]","[82, 0, 0]",FLUID,0.928,0,1,1,4,-5,-5
541,1,1,20.93953194,"matte_soft_galileo_galileo_[81, 0, 0]_[81, 0, 0]_FLUID_1.707_2_1",soft,matte,0.64592933,matte,soft,galileo,galileo,"[81, 0, 0]","[81, 0, 0]",FLUID,1.707,2,1,1,4,-5,-5
576,1,1,21.0029561,"matte_soft_castel_castel_[21, 0, 0]_[21, 0, 0]_FLUID_1.927_2_1",soft,matte,0.64826571,matte,soft,castel,castel,"[21, 0, 0]","[21, 0, 0]",FLUID,1.927,2,1,1,4,-5,-5
445,1,1,21.0842531,"matte_soft_royalEsp_royalEsp_[73, 0, 0]_[73, 0, 0]_MAGNET_1.83_2_1",soft,matte,0.651260478,matte,soft,royalEsp,royalEsp,"[73, 0, 0]","[73, 0, 0]",MAGNET,1.83,2,1,1,4,-5,-5
584,1,1,21.24288988,"matte_soft_abandoned_abandoned_[77, 0, 0]_[77, 0, 0]_FLUID_1.535_2_1",soft,matte,0.65710424,matte,soft,abandoned,abandoned,"[77, 0, 0]","[77, 0, 0]",FLUID,1.535,2,1,1,4,-5,-5
547,1,1,21.27165765,"matte_soft_galileo_galileo_[61, 0, 0]_[61, 0, 0]_MAGNET_1.6_1_1",soft,matte,0.658163969,matte,soft,galileo,galileo,"[61, 0, 0]","[61, 0, 0]",MAGNET,1.6,1,1,1,4,-5,-5
540,1,1,21.37919094,"matte_soft_galileo_galileo_[81, 0, 0]_[81, 0, 0]_GUIDE_1.959_2_1",soft,matte,0.662125213,matte,soft,galileo,galileo,"[81, 0, 0]","[81, 0, 0]",GUIDE,1.959,2,1,1,4,-5,-5
596,1,1,21.5641624,"matte_soft_abandoned_abandoned_[14, 0, 0]_[14, 0, 0]_CHARGE_1.043_0_1",soft,matte,0.668939076,matte,soft,abandoned,abandoned,"[14, 0, 0]","[14, 0, 0]",CHARGE,1.043,0,1,1,4,-5,-5
557,1,1,21.60933447,"matte_soft_galileo_galileo_[24, 0, 0]_[24, 0, 0]_LENNARDJ_1.643_2_1",soft,matte,0.670603097,matte,soft,galileo,galileo,"[24, 0, 0]","[24, 0, 0]",LENNARDJ,1.643,2,1,1,4,-5,-5
418,1,1,21.6900495,"matte_soft_uffizi_uffizi_[12, 0, 0]_[12, 0, 0]_FORCE_1.603_1_1",soft,matte,0.673576426,matte,soft,uffizi,uffizi,"[12, 0, 0]","[12, 0, 0]",FORCE,1.603,1,1,1,4,-5,-5
505,1,1,21.70341943,"matte_soft_lobby_lobby_[61, 0, 0]_[61, 0, 0]_FORCE_0.867_0_1",soft,matte,0.67406894,matte,soft,lobby,lobby,"[61, 0, 0]","[61, 0, 0]",FORCE,0.867,0,1,1,4,-5,-5
544,1,1,21.82732455,"matte_soft_galileo_galileo_[73, 0, 0]_[73, 0, 0]_VORTEX_1.643_1_1",soft,matte,0.678633279,matte,soft,galileo,galileo,"[73, 0, 0]","[73, 0, 0]",VORTEX,1.643,1,1,1,4,-5,-5
582,1,1,22.09834409,"matte_soft_abandoned_abandoned_[8, 0, 0]_[8, 0, 0]_GUIDE_1.681_1_1",soft,matte,0.688616927,matte,soft,abandoned,abandoned,"[8, 0, 0]","[8, 0, 0]",GUIDE,1.681,1,1,1,4,-5,-5
565,1,1,22.16006989,"matte_soft_castel_castel_[64, 0, 0]_[64, 0, 0]_FORCE_1.314_1_1",soft,matte,0.690890743,matte,soft,castel,castel,"[64, 0, 0]","[64, 0, 0]",FORCE,1.314,1,1,1,4,-5,-5
454,1,1,22.32851834,"matte_soft_royalEsp_royalEsp_[30, 0, 0]_[30, 0, 0]_TURBULENCE_1.288_1_1",soft,matte,0.697095942,matte,soft,royalEsp,royalEsp,"[30, 0, 0]","[30, 0, 0]",TURBULENCE,1.288,1,1,1,4,-5,-5
516,1,1,22.42141391,"matte_soft_lobby_lobby_[21, 0, 0]_[21, 0, 0]_VORTEX_1.156_0_1",soft,matte,0.700517971,matte,soft,lobby,lobby,"[21, 0, 0]","[21, 0, 0]",VORTEX,1.156,0,1,1,4,-5,-5
501,1,1,22.6832547,"matte_soft_lobby_lobby_[9, 0, 0]_[9, 0, 0]_GUIDE_1.7_1_1",soft,matte,0.710163498,matte,soft,lobby,lobby,"[9, 0, 0]","[9, 0, 0]",GUIDE,1.7,1,1,1,4,-5,-5
755,1,1,22.71795093,"matte_rigid_galileo_galileo_[17, 0, 0]_[-28, 0, 32]_None_1.491_1_1",rigid,matte,0.711441616,matte,rigid,galileo,galileo,"[17, 0, 0]","[-28, 0, 32]",None,1.491,1,1,0,3,5,5
496,1,1,22.76913858,"matte_soft_machineShop_machineShop_[22, 0, 0]_[22, 0, 0]_FORCE_1.225_1_1",soft,matte,0.713327234,matte,soft,machineShop,machineShop,"[22, 0, 0]","[22, 0, 0]",FORCE,1.225,1,1,1,4,-5,-5
591,1,1,22.84119965,"matte_soft_abandoned_abandoned_[46, 0, 0]_[46, 0, 0]_DRAG_0.978_0_1",soft,matte,0.715981775,matte,soft,abandoned,abandoned,"[46, 0, 0]","[46, 0, 0]",DRAG,0.978,0,1,1,4,-5,-5
531,1,1,23.0749126,"matte_soft_gothicManor_gothicManor_[54, 0, 0]_[54, 0, 0]_CHARGE_1.273_1_1",soft,matte,0.724591146,matte,soft,gothicManor,gothicManor,"[54, 0, 0]","[54, 0, 0]",CHARGE,1.273,1,1,1,4,-5,-5
412,1,1,23.25848537,"matte_soft_uffizi_uffizi_[33, 0, 0]_[33, 0, 0]_LENNARDJ_1.13_0_1",soft,matte,0.731353485,matte,soft,uffizi,uffizi,"[33, 0, 0]","[33, 0, 0]",LENNARDJ,1.13,0,1,1,4,-5,-5
619,1,1,23.59914686,"matte_rigid_uffizi_uffizi_[1, 0, 0]_[0, 53, 30]_None_1.644_2_1",rigid,matte,0.74390256,matte,rigid,uffizi,uffizi,"[1, 0, 0]","[0, 53, 30]",None,1.644,2,1,0,3,5,5
616,1,1,23.67232798,"matte_rigid_uffizi_uffizi_[28, 0, 0]_[57, 37, 0]_None_1.588_2_1",rigid,matte,0.74659836,matte,rigid,uffizi,uffizi,"[28, 0, 0]","[57, 37, 0]",None,1.588,2,1,0,3,5,5
588,1,1,23.77613826,"matte_soft_abandoned_abandoned_[56, 0, 0]_[56, 0, 0]_DRAG_1.692_1_1",soft,matte,0.750422458,matte,soft,abandoned,abandoned,"[56, 0, 0]","[56, 0, 0]",DRAG,1.692,1,1,1,4,-5,-5
494,1,1,23.96330207,"matte_soft_machineShop_machineShop_[43, 0, 0]_[43, 0, 0]_TURBULENCE_0.83_0_1",soft,matte,0.757317082,matte,soft,machineShop,machineShop,"[43, 0, 0]","[43, 0, 0]",TURBULENCE,0.83,0,1,1,4,-5,-5
407,1,1,24.18084036,"matte_soft_uffizi_uffizi_[59, 0, 0]_[59, 0, 0]_WIND_1.304_1_1",soft,matte,0.765330621,matte,soft,uffizi,uffizi,"[59, 0, 0]","[59, 0, 0]",WIND,1.304,1,1,1,4,-5,-5
488,1,1,24.39081053,"matte_soft_machineShop_machineShop_[64, 0, 0]_[64, 0, 0]_LENNARDJ_1.237_0_1",soft,matte,0.773065371,matte,soft,machineShop,machineShop,"[64, 0, 0]","[64, 0, 0]",LENNARDJ,1.237,0,1,1,4,-5,-5
556,1,1,24.50804769,"matte_soft_galileo_galileo_[25, 0, 0]_[25, 0, 0]_DRAG_1.474_0_1",soft,matte,0.77738408,matte,soft,galileo,galileo,"[25, 0, 0]","[25, 0, 0]",DRAG,1.474,0,1,1,4,-5,-5
542,1,1,24.89101367,"matte_soft_galileo_galileo_[8, 0, 0]_[8, 0, 0]_WIND_1.46_1_1",soft,matte,0.791491541,matte,soft,galileo,galileo,"[8, 0, 0]","[8, 0, 0]",WIND,1.46,1,1,1,4,-5,-5
411,1,1,26.37777104,"matte_soft_uffizi_uffizi_[43, 0, 0]_[43, 0, 0]_VORTEX_0.94_0_1",soft,matte,0.846259778,matte,soft,uffizi,uffizi,"[43, 0, 0]","[43, 0, 0]",VORTEX,0.94,0,1,1,4,-5,-5
550,1,1,26.99866936,"matte_soft_galileo_galileo_[43, 0, 0]_[43, 0, 0]_LENNARDJ_1.696_2_1",soft,matte,0.869132042,matte,soft,galileo,galileo,"[43, 0, 0]","[43, 0, 0]",LENNARDJ,1.696,2,1,1,4,-5,-5
554,1,1,27.33409186,"matte_soft_galileo_galileo_[31, 0, 0]_[31, 0, 0]_GUIDE_1.805_1_1",soft,matte,0.881488126,matte,soft,galileo,galileo,"[31, 0, 0]","[31, 0, 0]",GUIDE,1.805,1,1,1,4,-5,-5
459,1,1,27.34314276,"matte_soft_royalEsp_royalEsp_[19, 0, 0]_[19, 0, 0]_GUIDE_1.477_0_1",soft,matte,0.881821537,matte,soft,royalEsp,royalEsp,"[19, 0, 0]","[19, 0, 0]",GUIDE,1.477,0,1,1,4,-5,-5
566,1,1,28.59093694,"matte_soft_castel_castel_[55, 0, 0]_[55, 0, 0]_CHARGE_1.086_0_1",soft,matte,0.927786998,matte,soft,castel,castel,"[55, 0, 0]","[55, 0, 0]",CHARGE,1.086,0,1,1,4,-5,-5
581,1,1,28.61694269,"matte_soft_abandoned_abandoned_[82, 0, 0]_[82, 0, 0]_FORCE_0.988_0_1",soft,matte,0.928744981,matte,soft,abandoned,abandoned,"[82, 0, 0]","[82, 0, 0]",FORCE,0.988,0,1,1,4,-5,-5
543,1,1,28.85661333,"matte_soft_galileo_galileo_[8, 0, 0]_[8, 0, 0]_GUIDE_1.6_1_1",soft,matte,0.937573819,matte,soft,galileo,galileo,"[8, 0, 0]","[8, 0, 0]",GUIDE,1.6,1,1,1,4,-5,-5
484,1,1,29.38493915,"matte_soft_machineShop_machineShop_[85, 0, 0]_[85, 0, 0]_DRAG_1.938_1_1",soft,matte,0.957035954,matte,soft,machineShop,machineShop,"[85, 0, 0]","[85, 0, 0]",DRAG,1.938,1,1,1,4,-5,-5
506,1,1,29.92559133,"matte_soft_lobby_lobby_[60, 0, 0]_[60, 0, 0]_VORTEX_0.94_0_1",soft,matte,0.976952161,matte,soft,lobby,lobby,"[60, 0, 0]","[60, 0, 0]",VORTEX,0.94,0,1,1,4,-5,-5
568,1,1,30.55125588,"matte_soft_castel_castel_[43, 0, 0]_[43, 0, 0]_FLUID_1.945_1_1",soft,matte,1,matte,soft,castel,castel,"[43, 0, 0]","[43, 0, 0]",FLUID,1.945,1,1,1,4,-5,-5
